uniprot_domain_id_1	uniprot_domain_id_2	uniprot_domain_pair_id
9117	18256	1624
24793	4677	1625
24794	4677	1626
4677	24795	1627
24793	4678	1628
24794	4678	1629
4678	24795	1630
5107	33686	1631
18194	24410	1632
9427	5598	1633
33350	20874	1634
33351	20874	1635
33352	20874	1636
33353	20874	1637
23837	8567	1638
23837	8568	1639
23838	8567	1640
23838	8568	1641
2081	17861	1642
2081	17862	1643
2081	17864	1644
23688	2295	1645
29895	29895	1646
29896	29895	1647
29896	29896	1648
26291	19011	1649
14185	24732	1650
14185	24733	1651
14185	24734	1652
14185	24735	1653
14185	24736	1654
754	754	1655
14581	14581	1656
501	25572	1657
235	5684	1658
235	5685	1659
235	5686	1660
235	5687	1661
235	5688	1662
235	5689	1663
231	5730	1664
232	5730	1665
231	5735	1666
232	5735	1667
231	5739	1668
232	5739	1669
231	5743	1670
232	5743	1671
231	5747	1672
232	5747	1673
231	5751	1674
232	5751	1675
231	5755	1676
232	5755	1677
231	5759	1678
232	5759	1679
231	5765	1680
232	5765	1681
231	5771	1682
232	5771	1683
231	5777	1684
232	5777	1685
231	5783	1686
232	5783	1687
231	5789	1688
232	5789	1689
231	5795	1690
232	5795	1691
231	5801	1692
232	5801	1693
231	5807	1694
232	5807	1695
231	5813	1696
232	5813	1697
231	5819	1698
232	5819	1699
231	5825	1700
232	5825	1701
8490	21926	1702
32933	9551	1703
32934	9551	1704
32933	9552	1705
32934	9552	1706
32934	9553	1707
32935	9554	1708
14288	21283	1709
23019	23019	1710
28079	2237	1711
28079	2238	1712
28087	28087	1713
13042	13042	1714
10046	10046	1715
10046	10047	1716
10047	10047	1717
5540	5540	1718
5540	5541	1719
5541	5541	1720
5542	5542	1721
11042	28780	1722
32555	27000	1723
32555	27001	1724
28229	25013	1725
28230	25013	1726
9476	17149	1727
20363	30325	1728
20363	30326	1729
20363	30327	1730
20363	30328	1731
30325	20364	1732
20364	30326	1733
30327	20364	1734
20364	30329	1735
20365	30325	1736
20365	30326	1737
20365	30327	1738
20365	30328	1739
30325	20366	1740
30327	20366	1741
20366	30328	1742
30329	20366	1743
30326	20367	1744
20367	30328	1745
20367	30329	1746
11002	33424	1747
11003	33424	1748
11004	33424	1749
18280	18280	1750
24629	18128	1751
24629	18129	1752
18128	24630	1753
31402	31402	1754
31402	31403	1755
31403	31403	1756
19695	27065	1757
19695	27066	1758
24629	22299	1759
24629	22300	1760
22299	24630	1761
3454	13917	1762
12781	12781	1763
12781	12782	1764
12782	12781	1765
12782	12782	1766
8269	8269	1767
14039	14039	1768
5542	10980	1769
10981	5542	1770
5542	10982	1771
3302	27126	1772
26132	19343	1773
26133	19344	1774
18091	18091	1775
16894	27899	1776
18287	29902	1777
18288	29902	1778
28566	8191	1779
29062	29062	1780
29062	29063	1781
29062	29064	1782
29062	29065	1783
29062	29066	1784
29063	29062	1785
29063	29063	1786
29063	29064	1787
29063	29065	1788
29063	29066	1789
29064	29065	1790
29066	29064	1791
29065	29065	1792
29066	29065	1793
29066	29062	1794
29066	29063	1795
29066	29066	1796
2017	2017	1797
1223	2032	1798
5037	18307	1799
18307	5038	1800
18558	29089	1801
17736	14039	1802
19472	20279	1803
19472	20280	1804
11002	27914	1805
27914	11003	1806
27914	11004	1807
11579	25982	1808
11580	25982	1809
30405	10013	1810
17927	26526	1811
23019	10756	1812
13999	32404	1813
2867	14236	1814
21193	24409	1815
18430	8099	1816
29326	16016	1817
29326	16017	1818
29326	16018	1819
29326	16019	1820
29326	16020	1821
29326	16021	1822
13401	13401	1823
13401	13402	1824
13402	13402	1825
6297	4754	1826
9427	32517	1827
5481	29569	1828
30717	23503	1829
30718	23503	1830
30717	23504	1831
30718	23504	1832
2981	3556	1833
14629	5303	1834
14629	5304	1835
5303	14630	1836
14630	5304	1837
26997	25471	1838
26998	25471	1839
25982	5570	1840
18683	25891	1841
18684	25891	1842
25117	32457	1843
25000	25000	1844
2157	30551	1845
30553	2157	1846
13391	3601	1847
29139	20395	1848
20394	29140	1849
29140	20395	1850
15278	33044	1851
22268	25064	1852
33903	15477	1853
18194	32035	1854
500	23104	1855
23104	501	1856
502	23104	1857
23105	500	1858
23105	501	1859
23105	502	1860
500	23106	1861
501	23106	1862
502	23106	1863
12531	32589	1864
12531	32590	1865
19885	19845	1866
19885	19846	1867
19845	19886	1868
19886	19846	1869
27479	17728	1870
20724	9289	1871
33350	34074	1872
33351	34074	1873
33352	34074	1874
34074	33353	1875
25958	6972	1876
25962	6972	1877
16988	32884	1878
6026	14885	1879
19000	23088	1880
16894	31676	1881
16881	23264	1882
16881	23265	1883
6637	1992	1884
2753	11025	1885
24327	22028	1886
24327	22029	1887
24328	22028	1888
24328	22029	1889
24329	22030	1890
2410	7365	1891
18585	23105	1892
1086	28077	1893
2204	26137	1894
24319	24319	1895
11092	20279	1896
11092	20280	1897
9971	2893	1898
5478	5651	1899
16809	20754	1900
32479	21284	1901
32479	21285	1902
32650	33454	1903
12719	12719	1904
22629	1876	1905
15167	15167	1906
18433	24138	1907
18433	24139	1908
733	14554	1909
23644	9390	1910
23644	9391	1911
31122	641	1912
642	31122	1913
643	31122	1914
19682	31639	1915
7423	7423	1916
21095	26213	1917
11291	16153	1918
14445	29505	1919
14353	33506	1920
33506	14354	1921
33506	14355	1922
10519	10519	1923
32803	21088	1924
21089	32803	1925
21122	17424	1926
3946	3946	1927
24396	19415	1928
23877	23877	1929
25204	1540	1930
14456	14456	1931
14456	14457	1932
14456	14458	1933
14457	14456	1934
14457	14457	1935
14457	14458	1936
14458	14456	1937
14458	14457	1938
14458	14458	1939
555	27125	1940
18683	4458	1941
18683	4459	1942
18683	4460	1943
4458	18684	1944
18684	4459	1945
18684	4460	1946
4458	18685	1947
4459	18685	1948
18685	4460	1949
27492	27492	1950
5540	16110	1951
16111	5540	1952
16110	5541	1953
5541	16111	1954
5541	16112	1955
5542	16113	1956
12194	31410	1957
6093	31922	1958
31122	1876	1959
34122	34122	1960
34124	34124	1961
25930	25930	1962
926	1876	1963
25071	2188	1964
32062	7083	1965
16809	33290	1966
30091	30091	1967
17711	25471	1968
2316	22511	1969
2316	22512	1970
22511	2317	1971
2317	22512	1972
25667	4101	1973
1755	33424	1974
19236	19395	1975
19236	19396	1976
19395	19237	1977
19237	19396	1978
24085	24085	1979
24086	24086	1980
24086	24087	1981
24087	24087	1982
11002	2012	1983
11002	2013	1984
23746	22524	1985
1023	11883	1986
26252	26252	1987
26252	26253	1988
26252	26254	1989
26253	26253	1990
26253	26254	1991
26254	26254	1992
13155	13155	1993
23168	1701	1994
23169	1701	1995
23170	1701	1996
30601	14936	1997
14936	30602	1998
30601	14937	1999
14937	30602	2000
14936	32130	2001
14937	32130	2002
5107	14912	2003
25414	14177	2004
32918	11709	2005
1754	25408	2006
16587	16587	2007
16588	16588	2008
16589	16589	2009
16590	16590	2010
24327	9064	2011
24328	9064	2012
26273	20415	2013
20416	26273	2014
20417	26273	2015
17327	6268	2016
17328	6268	2017
17327	6270	2018
6270	17328	2019
6270	17329	2020
17327	6271	2021
6271	17328	2022
6271	17329	2023
26764	26764	2024
28577	29476	2025
6447	22448	2026
25986	4686	2027
465	21328	2028
21328	466	2029
31671	31671	2030
386	386	2031
387	386	2032
387	387	2033
27275	5874	2034
8814	33073	2035
31257	28840	2036
11933	26855	2037
11933	26856	2038
32037	32037	2039
26997	11003	2040
26997	11004	2041
11002	26998	2042
26998	11003	2043
26998	11004	2044
1936	30525	2045
8179	28128	2046
8098	2188	2047
30456	3809	2048
21029	31552	2049
21030	31552	2050
21032	31552	2051
21033	31552	2052
21034	31552	2053
21035	31552	2054
9971	17427	2055
21122	17940	2056
21122	17941	2057
14236	13843	2058
30975	17930	2059
30975	17932	2060
30975	17934	2061
1134	18895	2062
1134	18897	2063
18895	1135	2064
1135	18897	2065
9080	11290	2066
8098	8336	2067
22107	3977	2068
22871	23462	2069
22871	23463	2070
23462	22872	2071
22872	23463	2072
24954	5957	2073
500	17696	2074
17696	501	2075
502	17696	2076
20276	23945	2077
4392	1876	2078
10953	3601	2079
8938	8530	2080
8939	8530	2081
14656	14037	2082
14656	14043	2083
419	5607	2084
419	5608	2085
19756	3068	2086
24256	28531	2087
28531	24257	2088
24257	28532	2089
24257	28533	2090
28233	24449	2091
28233	24450	2092
2537	1415	2093
2538	1415	2094
2122	15958	2095
18805	6873	2096
33286	25117	2097
25117	33287	2098
501	23101	2099
501	23102	2100
14236	29470	2101
3565	18430	2102
17889	27274	2103
15528	32453	2104
12411	25398	2105
12412	25399	2106
7356	6527	2107
7357	6528	2108
30015	9203	2109
22871	22871	2110
22871	22872	2111
22872	22872	2112
10814	24321	2113
10814	24322	2114
10814	24323	2115
12130	27930	2116
12130	27931	2117
17327	23104	2118
23104	17328	2119
23104	17329	2120
23105	17327	2121
23105	17328	2122
23105	17329	2123
17327	23106	2124
17328	23106	2125
6727	21505	2126
12863	12863	2127
12864	12864	2128
23746	10375	2129
4073	25941	2130
13917	15310	2131
9702	6896	2132
9702	6897	2133
3234	89	2134
27148	18096	2135
27148	18097	2136
27149	18096	2137
27149	18097	2138
13921	16023	2139
13922	16023	2140
19386	31607	2141
18194	18194	2142
28316	28316	2143
14264	12781	2144
14265	12781	2145
14264	12782	2146
14265	12782	2147
896	26278	2148
30390	11462	2149
4601	14751	2150
14751	4602	2151
24449	32036	2152
24450	32036	2153
28076	863	2154
28077	863	2155
33761	33761	2156
33762	33762	2157
5107	32037	2158
22068	25398	2159
22069	25399	2160
5107	8947	2161
22266	28714	2162
22267	28714	2163
22268	28714	2164
9608	18735	2165
6447	9812	2166
19353	21402	2167
2753	2753	2168
2754	2754	2169
21541	20279	2170
21541	20280	2171
31908	31908	2172
31910	31908	2173
31909	31909	2174
31909	31910	2175
31910	31910	2176
16977	31470	2177
16977	31471	2178
8899	8899	2179
8899	8900	2180
8900	8900	2181
33543	11597	2182
2537	27878	2183
2538	27878	2184
10670	33543	2185
14340	27308	2186
27308	14341	2187
30143	1237	2188
30143	32593	2189
25667	8344	2190
162	11555	2191
7067	11555	2192
500	7974	2193
501	7974	2194
502	7974	2195
15857	19082	2196
22073	26291	2197
5367	10237	2198
33276	27866	2199
25778	31140	2200
25778	31141	2201
24793	12210	2202
22914	29169	2203
22914	29170	2204
22914	29171	2205
22914	29172	2206
29169	22915	2207
22915	29170	2208
29171	22915	2209
22915	29172	2210
1751	31212	2211
1753	31211	2212
31212	1753	2213
1754	31211	2214
1754	31212	2215
1754	31213	2216
1755	31211	2217
1756	31211	2218
1756	31212	2219
30975	17424	2220
31467	26897	2221
26897	31469	2222
9334	7706	2223
9334	7707	2224
17448	19813	2225
31607	31241	2226
32803	25667	2227
25668	32803	2228
25551	9683	2229
25553	9683	2230
25558	9683	2231
25561	9683	2232
8680	21604	2233
8679	21608	2234
21608	8680	2235
20874	6228	2236
13610	19017	2237
13610	19018	2238
19017	13611	2239
13611	19018	2240
16521	10264	2241
16521	10265	2242
16522	10264	2243
10265	16522	2244
26324	26324	2245
24776	16325	2246
24779	16325	2247
16326	24775	2248
16326	24776	2249
16326	24778	2250
16326	24779	2251
16327	24775	2252
16327	24776	2253
16327	24778	2254
16327	24779	2255
24776	16328	2256
24779	16328	2257
16329	24775	2258
24776	16329	2259
24779	16329	2260
16330	24775	2261
16330	24776	2262
16330	24778	2263
16330	24779	2264
16331	24775	2265
24776	16331	2266
24779	16331	2267
16332	24775	2268
16332	24776	2269
16332	24778	2270
16332	24779	2271
24776	16333	2272
24779	16333	2273
16334	24775	2274
16334	24776	2275
16334	24778	2276
16334	24779	2277
16335	24775	2278
16335	24776	2279
16335	24778	2280
16335	24779	2281
16336	24775	2282
16336	24776	2283
16336	24778	2284
16336	24779	2285
24776	16337	2286
24779	16337	2287
16338	24775	2288
16338	24776	2289
16338	24778	2290
16338	24779	2291
24776	16339	2292
24779	16339	2293
16340	24775	2294
16340	24776	2295
16340	24778	2296
16340	24779	2297
16341	24775	2298
16341	24776	2299
16341	24778	2300
16341	24779	2301
16342	24775	2302
16342	24776	2303
16342	24778	2304
16342	24779	2305
16343	24775	2306
16343	24776	2307
16343	24778	2308
16343	24779	2309
16344	24775	2310
24776	16344	2311
24777	16344	2312
24778	16344	2313
24779	16344	2314
24780	16344	2315
16345	24775	2316
16345	24776	2317
16345	24778	2318
16345	24779	2319
16346	24775	2320
16346	24776	2321
16346	24778	2322
16346	24779	2323
16347	24775	2324
16347	24776	2325
16347	24778	2326
16347	24779	2327
16348	24775	2328
16348	24776	2329
16348	24778	2330
16348	24779	2331
16349	24775	2332
16349	24776	2333
16349	24778	2334
16349	24779	2335
16350	24775	2336
16350	24776	2337
16350	24778	2338
16350	24779	2339
16351	24775	2340
16351	24776	2341
16351	24778	2342
16351	24779	2343
24776	16352	2344
24779	16352	2345
16353	24775	2346
16353	24776	2347
16353	24778	2348
16353	24779	2349
16354	24775	2350
16354	24776	2351
16354	24778	2352
16354	24779	2353
24776	16355	2354
24779	16355	2355
16356	24775	2356
16356	24776	2357
16356	24778	2358
16356	24779	2359
16357	24775	2360
16357	24776	2361
16357	24778	2362
16357	24779	2363
16358	24775	2364
16358	24776	2365
16358	24778	2366
16358	24779	2367
16359	24775	2368
16359	24776	2369
16359	24778	2370
16359	24779	2371
16360	24775	2372
16360	24776	2373
16360	24778	2374
16360	24779	2375
16361	24775	2376
16361	24776	2377
16361	24778	2378
16361	24779	2379
16362	24775	2380
16362	24776	2381
16362	24778	2382
16362	24779	2383
24776	16363	2384
24779	16363	2385
16364	24775	2386
16364	24776	2387
16364	24778	2388
16364	24779	2389
16365	24775	2390
16365	24776	2391
16365	24778	2392
16365	24779	2393
16366	24775	2394
16366	24776	2395
16366	24778	2396
16366	24779	2397
16367	24775	2398
16367	24776	2399
16367	24778	2400
16367	24779	2401
16368	24775	2402
16368	24776	2403
16368	24778	2404
16368	24779	2405
24776	16369	2406
24779	16369	2407
16370	24775	2408
16370	24776	2409
16370	24778	2410
16370	24779	2411
16371	24775	2412
16371	24776	2413
16371	24778	2414
16371	24779	2415
16372	24775	2416
16372	24776	2417
16372	24778	2418
16372	24779	2419
16373	24775	2420
16373	24776	2421
16373	24778	2422
16373	24779	2423
16374	24775	2424
16374	24776	2425
16374	24778	2426
16374	24779	2427
16375	24775	2428
16375	24776	2429
16375	24778	2430
16375	24779	2431
16376	24775	2432
16376	24776	2433
16376	24778	2434
16376	24779	2435
13928	17386	2436
22103	25471	2437
22104	25471	2438
3014	16831	2439
16457	16988	2440
9416	13368	2441
9370	2329	2442
6151	7619	2443
6151	7620	2444
7619	6152	2445
6152	7620	2446
5533	19400	2447
2153	16218	2448
16219	2153	2449
6278	21464	2450
6279	21464	2451
17144	24737	2452
18681	3297	2453
24338	17992	2454
23049	1987	2455
16069	16069	2456
9629	26616	2457
32512	14695	2458
14696	32511	2459
32512	14696	2460
7716	22394	2461
9417	33733	2462
22028	24449	2463
22028	24450	2464
22029	24449	2465
22029	24450	2466
22030	24451	2467
24247	11238	2468
7254	14440	2469
2990	11282	2470
10876	31396	2471
10876	31397	2472
10876	31398	2473
10877	31395	2474
31396	10877	2475
10877	31397	2476
31398	10877	2477
556	26010	2478
10013	19040	2479
19299	32609	2480
21093	23495	2481
21095	23496	2482
21286	21608	2483
21287	21608	2484
32240	2722	2485
2722	32241	2486
32242	2722	2487
32243	2722	2488
25064	2631	2489
5075	33112	2490
2329	4077	2491
4079	2330	2492
32609	21284	2493
32609	21285	2494
17143	9945	2495
960	25113	2496
7763	21334	2497
9704	27274	2498
12832	12832	2499
12833	12832	2500
12833	12833	2501
10302	17260	2502
6227	6227	2503
31454	8178	2504
31454	8179	2505
8178	31455	2506
31455	8179	2507
10329	30837	2508
10329	30838	2509
10329	30839	2510
10329	30840	2511
10329	30841	2512
3775	32037	2513
22268	20937	2514
3775	8947	2515
16521	16521	2516
16521	16522	2517
16522	16522	2518
4779	10439	2519
33112	13197	2520
5683	13269	2521
5683	13273	2522
5710	13269	2523
5710	13273	2524
5727	13256	2525
13266	5727	2526
5727	13267	2527
5727	13269	2528
5727	13271	2529
13272	5727	2530
5727	13273	2531
13274	5727	2532
5729	13256	2533
13266	5729	2534
5729	13267	2535
5729	13269	2536
5729	13271	2537
13272	5729	2538
5729	13273	2539
13274	5729	2540
13256	5730	2541
13267	5730	2542
5731	13256	2543
13266	5731	2544
5731	13267	2545
5731	13269	2546
5731	13271	2547
13272	5731	2548
5731	13273	2549
13274	5731	2550
5734	13256	2551
13266	5734	2552
5734	13267	2553
5734	13269	2554
5734	13271	2555
13272	5734	2556
5734	13273	2557
13274	5734	2558
13256	5735	2559
13267	5735	2560
5736	13256	2561
13266	5736	2562
5736	13267	2563
5736	13269	2564
5736	13271	2565
13272	5736	2566
5736	13273	2567
13274	5736	2568
5738	13256	2569
13266	5738	2570
5738	13267	2571
5738	13269	2572
5738	13271	2573
13272	5738	2574
5738	13273	2575
13274	5738	2576
13256	5739	2577
13267	5739	2578
5740	13256	2579
13266	5740	2580
5740	13267	2581
5740	13269	2582
5740	13271	2583
13272	5740	2584
5740	13273	2585
13274	5740	2586
5742	13256	2587
13266	5742	2588
5742	13267	2589
5742	13269	2590
5742	13271	2591
13272	5742	2592
5742	13273	2593
13274	5742	2594
13256	5743	2595
13267	5743	2596
5744	13256	2597
13266	5744	2598
5744	13267	2599
5744	13269	2600
5744	13271	2601
13272	5744	2602
5744	13273	2603
13274	5744	2604
5746	13256	2605
13266	5746	2606
5746	13267	2607
5746	13269	2608
5746	13271	2609
13272	5746	2610
5746	13273	2611
13274	5746	2612
13256	5747	2613
13267	5747	2614
5748	13256	2615
13266	5748	2616
5748	13267	2617
5748	13269	2618
5748	13271	2619
13272	5748	2620
5748	13273	2621
13274	5748	2622
5750	13256	2623
13266	5750	2624
5750	13267	2625
5750	13269	2626
5750	13271	2627
13272	5750	2628
5750	13273	2629
13274	5750	2630
13256	5751	2631
13267	5751	2632
5752	13256	2633
13266	5752	2634
5752	13267	2635
5752	13269	2636
5752	13271	2637
13272	5752	2638
5752	13273	2639
13274	5752	2640
5754	13256	2641
13266	5754	2642
5754	13267	2643
5754	13269	2644
5754	13271	2645
13272	5754	2646
5754	13273	2647
13274	5754	2648
13256	5755	2649
13267	5755	2650
5756	13256	2651
13266	5756	2652
5756	13267	2653
5756	13269	2654
5756	13271	2655
13272	5756	2656
5756	13273	2657
13274	5756	2658
5758	13256	2659
13266	5758	2660
5758	13267	2661
5758	13269	2662
5758	13271	2663
13272	5758	2664
5758	13273	2665
13274	5758	2666
13256	5759	2667
13267	5759	2668
5760	13256	2669
13266	5760	2670
5760	13267	2671
5760	13269	2672
5760	13271	2673
13272	5760	2674
5760	13273	2675
13274	5760	2676
5762	13256	2677
13266	5762	2678
5762	13267	2679
5762	13269	2680
5762	13271	2681
13272	5762	2682
5762	13273	2683
13274	5762	2684
5764	13256	2685
13266	5764	2686
5764	13267	2687
5764	13269	2688
5764	13271	2689
13272	5764	2690
5764	13273	2691
13274	5764	2692
13256	5765	2693
13267	5765	2694
5766	13256	2695
13266	5766	2696
5766	13267	2697
5766	13269	2698
5766	13271	2699
13272	5766	2700
5766	13273	2701
13274	5766	2702
5768	13256	2703
13266	5768	2704
5768	13267	2705
5768	13269	2706
5768	13271	2707
13272	5768	2708
5768	13273	2709
13274	5768	2710
5770	13256	2711
13266	5770	2712
5770	13267	2713
5770	13269	2714
5770	13271	2715
13272	5770	2716
5770	13273	2717
13274	5770	2718
13256	5771	2719
13267	5771	2720
5772	13256	2721
13266	5772	2722
5772	13267	2723
5772	13269	2724
5772	13271	2725
13272	5772	2726
5772	13273	2727
13274	5772	2728
5774	13256	2729
13266	5774	2730
5774	13267	2731
5774	13269	2732
5774	13271	2733
13272	5774	2734
5774	13273	2735
13274	5774	2736
5776	13256	2737
13266	5776	2738
5776	13267	2739
5776	13269	2740
5776	13271	2741
13272	5776	2742
5776	13273	2743
13274	5776	2744
13256	5777	2745
13267	5777	2746
5778	13256	2747
13266	5778	2748
5778	13267	2749
5778	13269	2750
5778	13271	2751
13272	5778	2752
5778	13273	2753
13274	5778	2754
5780	13256	2755
13266	5780	2756
5780	13267	2757
5780	13269	2758
5780	13271	2759
13272	5780	2760
5780	13273	2761
13274	5780	2762
5782	13256	2763
13266	5782	2764
5782	13267	2765
5782	13269	2766
5782	13271	2767
13272	5782	2768
5782	13273	2769
13274	5782	2770
13256	5783	2771
13267	5783	2772
5784	13256	2773
13266	5784	2774
5784	13267	2775
5784	13269	2776
5784	13271	2777
13272	5784	2778
5784	13273	2779
13274	5784	2780
5786	13256	2781
13266	5786	2782
5786	13267	2783
5786	13269	2784
5786	13271	2785
13272	5786	2786
5786	13273	2787
13274	5786	2788
5788	13256	2789
13266	5788	2790
5788	13267	2791
5788	13269	2792
5788	13271	2793
13272	5788	2794
5788	13273	2795
13274	5788	2796
13256	5789	2797
13267	5789	2798
5790	13256	2799
13266	5790	2800
5790	13267	2801
5790	13269	2802
5790	13271	2803
13272	5790	2804
5790	13273	2805
13274	5790	2806
5792	13256	2807
13266	5792	2808
5792	13267	2809
5792	13269	2810
5792	13271	2811
13272	5792	2812
5792	13273	2813
13274	5792	2814
5794	13256	2815
13266	5794	2816
5794	13267	2817
5794	13269	2818
5794	13271	2819
13272	5794	2820
5794	13273	2821
13274	5794	2822
13256	5795	2823
